run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
808.981228,886.972904,1047.985532,518.959101,-41.245341,5.260945,1115.364579,826.467145,45.540851,61.00589
928.517266,20.102317,884.029689,1073.052401,132.029392,-12.720879,799.103842,649.585897,29.696942,962.672399
692.623582,922.681497,804.80714,711.71003,860.168378,-2.043313,1053.0534,644.421271,-11.653509,997.316506
883.890464,13.294363,966.367542,476.81392,991.196278,14.012521,805.140646,671.401349,-3.605693,1170.077953
1036.697106,-34.877819,1120.574044,932.147817,960.635711,-8.143414,1095.55075,699.168874,20.886753,808.258788
30.029559,46.443944,1036.097519,442.879059,22.315808,-3.01029,1109.768886,635.008489,1082.803641,47.6484
-9.250466,80.653571,814.963036,774.545726,-21.453285,107.945326,790.173901,677.328999,969.655118,915.637392
24.5406,31.604715,666.18301,578.125849,-27.982443,22.402016,1154.390909,776.27101,1201.094766,939.311265
1032.530613,899.206244,816.736839,828.634501,1023.32743,-19.675326,1329.55916,832.38388,49.517849,3.329517
24.680176,-18.100564,1082.439139,817.790936,-15.208286,1157.507818,1023.493195,576.289579,920.187784,-10.685212
935.71806,6.34289,1197.517365,978.202173,883.662195,-1.290059,743.332905,726.405477,936.791773,1033.051248
1026.598982,26.647218,498.438081,884.293838,948.698817,4.961499,879.382561,595.844301,2.770202,1041.903193
897.383611,11.180877,695.331014,1106.864025,943.686225,-14.601023,1044.468555,653.021921,952.935064,1372.766077
-21.510912,-20.511922,793.262966,1003.809811,1261.837015,620.867461,729.50723,871.255378,-2.424681,1084.693809
2.550816,-9.191752,1202.397675,649.775928,-31.466397,151.929085,-15.80629,637.006838,1069.99377,43.510248
110.285962,865.741787,951.720084,645.17932,862.171353,27.299633,999.028924,607.089404,111.512471,978.094826
-24.934289,832.468528,917.154057,989.915201,46.507279,3.084552,-9.440792,822.963743,47.940912,1121.441214
769.469913,21.206023,1175.487472,950.808112,131.684086,997.825091,797.668355,451.70268,1141.556736,114.528574
964.385386,30.658218,1097.303827,1124.237313,1115.485927,-26.143306,236.922906,744.928142,21.93721,997.180848
888.17014,1.138548,791.200918,748.257877,-45.471758,14.476287,10.665565,706.989999,-7.46831,1204.785537
1276.257512,-10.599813,1243.154483,1020.167638,919.258212,-19.1746,31.277645,687.65966,61.613152,2.711846
31.469685,44.467038,1135.474269,500.701705,-9.003692,-14.883769,636.640035,686.884617,892.354856,1284.43279
919.941158,4.316239,1020.28287,681.566319,4.500622,37.243797,38.620039,540.373608,-9.643797,795.070353
82.055787,1114.780292,762.108281,785.94435,11.787637,27.570712,689.204558,511.809551,952.194735,868.380499
1063.105815,71.708715,62.69442,972.695369,765.745419,854.059667,961.590805,466.00626,-27.057079,1041.322016
921.632958,-4.956949,167.960374,759.310785,841.861091,-11.17633,1083.444574,883.92822,71.162229,78.626058
47.073697,1013.431168,736.370501,538.538225,55.968016,862.52144,905.784762,703.230242,11.990074,101.738157
957.970991,39.142029,1251.086586,623.517363,863.99545,46.774643,4.710647,771.641369,916.164978,979.551372
21.593326,12.088062,828.227852,571.14703,46.169373,1073.737252,1071.00304,1053.7908,1085.422567,24.26204
745.163905,0.009695,835.418445,679.764747,812.486622,15.459832,6.020673,706.652648,26.142557,961.706595
661.692628,14.482351,1119.429132,625.711539,793.958857,32.321837,748.655285,827.098055,28.073048,836.493144
887.650841,28.333495,1285.355718,828.134139,742.476015,43.039157,11.726574,680.955241,12.078174,802.786174
1016.130644,15.133025,644.226374,835.915705,973.07582,-25.539088,683.236249,726.019916,-16.804558,934.464387
15.530902,-1.706371,1104.253589,836.689561,931.611543,-4.505274,71.47598,770.79507,-9.381592,1026.073241
