run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
692.912125,593.738796,1050.808367,699.750072,781.199984,671.137966,861.159295,618.224032,755.142562,484.590827
562.733764,777.173302,1378.571229,634.101467,585.969364,420.815796,371.523819,465.449448,803.280917,466.934528
559.615076,228.445487,702.349631,873.129418,669.124433,461.841806,836.433121,909.503308,725.809396,626.62783
531.412987,671.846691,6.349243,674.89891,693.144507,879.77657,747.515879,597.046498,618.729184,960.995708
771.906036,892.397595,561.895659,885.028165,836.235635,972.37869,825.513472,947.33871,1198.287193,-37.039465
434.456158,894.282378,650.437769,896.38256,681.727778,593.926747,955.484252,732.2703,751.703722,782.673496
288.401542,236.415316,776.980555,-75.988236,849.451137,225.661887,655.409604,958.552935,646.002019,898.687501
939.300413,595.516795,551.618865,651.915111,1027.657811,960.065437,576.280733,731.370565,840.800333,1179.784566
587.279107,918.904295,1165.355438,94.292445,645.784808,650.846783,876.636472,384.44221,822.911203,776.89214
701.350376,585.597297,938.570969,1000.638937,1096.67072,498.294755,835.100898,690.8583,1065.844533,1225.470858
618.474943,619.098237,803.299675,1131.701394,903.596829,664.571553,1042.788488,556.137477,914.246422,769.487497
832.554832,581.704735,592.286914,555.954468,642.674825,462.592999,987.763437,822.273243,848.413829,624.665735
479.204592,902.018546,875.180123,835.598324,959.393441,295.882565,601.401397,670.764005,719.745094,822.806539
610.879015,552.453972,854.677509,797.773445,1053.513143,483.372081,632.300075,780.777968,885.766922,967.244976
261.406118,591.254629,827.469633,1035.326219,1087.898087,771.719386,578.215108,610.794759,726.058196,621.705321
915.883187,810.667481,746.719773,702.229763,774.154403,793.764642,884.746514,552.8206,984.531113,1033.442126
738.299649,857.550444,629.212233,724.886019,1022.929364,769.531057,791.876347,774.56266,1223.649899,557.359771
400.978243,654.68963,680.217835,850.922849,841.175786,293.928053,549.228708,867.860311,861.002232,516.319227
678.626694,403.063721,962.451149,467.984886,894.605582,432.710882,1039.356689,508.89598,820.86492,838.968419
765.937752,493.100035,477.265165,757.70872,1041.699203,940.845734,780.964746,362.23885,897.566202,591.089756
477.531955,724.889006,27.491433,885.51661,696.517247,790.998366,703.166319,691.971303,654.738526,491.776459
465.852665,392.911307,858.584959,800.719116,1020.890863,781.990566,812.878824,415.43181,969.132214,1144.448119
754.481468,934.44848,1061.478708,523.577851,878.804737,429.167037,777.324075,516.356099,898.529845,999.047323
595.595271,339.072681,1054.641366,883.026342,871.532004,619.131789,416.493163,458.336147,-17.235382,708.19271
668.846395,628.108158,885.502669,604.60014,859.628758,790.92558,1059.578917,694.869299,1113.14252,-67.776047
414.145951,685.040194,829.619246,533.804085,547.380551,756.788705,599.263735,917.575426,609.332633,953.045437
423.842778,950.99238,802.358605,781.183161,917.903777,289.045145,916.397625,813.219057,899.60095,-42.790948
429.805448,524.257476,1007.696669,912.482043,852.326398,602.019218,709.308868,731.319176,599.655611,820.733607
729.283844,853.581211,673.137119,977.409338,919.572753,559.605292,387.237048,927.602798,1021.848149,868.357024
