run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
3.8052412286400794,3.8064785644412042,3.7901090011000633,3.799083137512207,3.8060618214309216,3.8060079336166384,3.7987636595964434,3.804641419649124,3.80653792321682,3.800668549537659
3.802679090201855,3.805941091477871,3.7479295119643212,3.7941514551639557,3.804376335442066,3.8024487793445587,3.7866841249167917,3.7944263368844986,3.8061930418014525,3.7927282392978667
3.7972241684794428,3.805465817451477,3.729073075950146,3.7743447184562684,3.801164884865284,3.8015578269958494,3.771404604613781,3.7900741666555406,3.80593563914299,3.7777061581611635
3.7936148211359977,3.80509816557169,3.689657510817051,3.7666314601898194,3.79413355588913,3.8022997677326202,3.755576860904694,3.7911473542451857,3.8057649582624435,3.759542989730835
3.7868972539901735,3.8053868070244787,3.62480820864439,3.735126316547394,3.788248983025551,3.8017557203769683,3.7304823003709315,3.7864688098430634,3.8057718843221666,3.7493076622486115
3.7837583854794503,3.8045357778668403,3.6119357734918593,3.7189591109752653,3.783425023406744,3.802654367685318,3.7139714263379573,3.775995543599129,3.805669364333153,3.7462196379899977
3.7813268437981606,3.8041993021965026,3.6047828644514084,3.7093778431415556,3.770778551697731,3.801553505659103,3.677528713643551,3.7263972491025923,3.8050312995910645,3.7297707200050354
3.7798576414585114,3.8042282447218896,3.5512114644050596,3.6925044000148772,3.7685140646994113,3.802076017856598,3.6214886493980885,3.727466177940369,3.805094486474991,3.7198034942150118
3.777972514927387,3.803648978471756,3.4561501890420914,3.645405262708664,3.74722957983613,3.802663117647171,3.600791111588478,3.6914985090494157,3.804707533121109,3.6822033911943435
3.766082225739956,3.8027920976281164,3.5242242574691773,3.6280912458896637,3.750646512955427,3.8027941405773165,3.5833307720720766,3.704235056042671,3.804931128025055,3.7134411692619325
3.7521871760487557,3.802901339530945,3.5331297904253005,3.6269338190555573,3.728630655258894,3.802160382270813,3.558677063882351,3.633261102437973,3.803933361172676,3.7097409695386885
3.7474597096443176,3.802313032746315,3.504439102113247,3.5768682658672333,3.7170678220689295,3.8030714213848116,3.525742166489363,3.6282758474349976,3.8038952142000197,3.680125829577446
3.732441705465317,3.8018446564674377,3.4638665571808813,3.583197736740112,3.730844086408615,3.8004330515861513,3.4961516693234445,3.607483059167862,3.803173300623894,3.6572963058948518
3.731466197967529,3.8015116184949873,3.493536686897278,3.4862757980823518,3.705589327216148,3.7998113691806794,3.517993186414242,3.6905746549367904,3.8027175962924957,3.6381864309310914
3.7266939863562585,3.799802266061306,3.370576636493206,3.5390940070152284,3.700008837133646,3.8007438480854034,3.5060504958033563,3.570755681395531,3.802983042597771,3.571176654100418
3.6969329848885537,3.798675574362278,3.369035117328167,3.4441818296909332,3.6954479448497297,3.801245832443237,3.4523793645203114,3.5585089802742003,3.802528429031372,3.597381168603897
3.694650149345398,3.7974340692162514,3.2077332466840742,3.4352891743183136,3.668375953286886,3.80213258266449,3.4817868791520596,3.5740350395441056,3.8027205377817155,3.5486571222543715
3.6693962186574938,3.797437644004822,3.3239781081676485,3.3993414282798766,3.682423883676529,3.8009031772613526,3.453900059312582,3.515198141336441,3.8027759730815887,3.5681022256612778
3.653166988492012,3.795972001552582,3.390726847946644,3.3725139141082763,3.648462624102831,3.8002940714359283,3.3780607797205446,3.428768092393875,3.802616885304451,3.531687095761299
3.618881656229496,3.7935530230402947,3.436367170512676,3.4542292058467865,3.637818755954504,3.801638686656952,3.3760746859014032,3.459939628839493,3.8021468043327333,3.547356331348419
3.600155916810036,3.7931746140122415,3.310938133299351,3.38433296084404,3.635613713413477,3.7997295677661898,3.3729991212487223,3.4756213575601578,3.8026324093341826,3.502266976237297
3.5728268697857857,3.7929056599736213,3.35465507209301,3.307025283575058,3.616090823709965,3.797544872760773,3.3115593433380126,3.4395531177520753,3.8024117708206178,3.4392276793718337
3.5795135840773584,3.791566801071167,3.294439624249935,3.298730880022049,3.5963865615427495,3.7989596664905547,3.30486351326108,3.466308358311653,3.802309700846672,3.444099709391594
3.5615453481674195,3.7916156232357023,3.3103005230426787,3.3133488059043885,3.6080948948860168,3.795061522722244,3.2826368801295756,3.4420997381210325,3.801439195871353,3.431082183122635
3.5795613124966623,3.788345603644848,3.350938045978546,3.307871013879776,3.592455067485571,3.7990051448345183,3.25247335806489,3.3674981743097305,3.8016055464744567,3.419460451602936
3.5524683073163033,3.7883020758628847,3.332705345749855,3.281319481134415,3.56258495002985,3.7970299303531645,3.2563912592828275,3.2798452407121657,3.8026598542928696,3.4016410559415817
3.5216592654585837,3.7886538594961165,3.421376770734787,3.220445394515991,3.5702716022729875,3.801197737455368,3.2447383709251882,3.2755308389663695,3.8009329825639724,3.4375370264053347
3.514371494948864,3.7874162435531615,3.3757460311055185,3.1598962008953095,3.540316753089428,3.796316611766815,3.2211723238229752,3.1899967044591904,3.8024551928043366,3.3784246683120727
3.4925353944301607,3.7873206838965414,3.4213882803916933,3.2338726341724398,3.4858375385403635,3.797045588493347,3.2407984018325804,3.1445291310548784,3.8015454202890395,3.3887306571006777
3.4616971909999847,3.786363509297371,3.383327242732048,3.1565416932106016,3.479799159616232,3.795490038394928,3.1779824905097485,3.1601957440376283,3.801414427161217,3.3678321540355682
3.437775228917599,3.787149393558502,3.356749512255192,3.186206042766571,3.42718872949481,3.794790130853653,3.1216740630567075,3.0422082126140593,3.801511663198471,3.3390805453062056
3.4674597680568695,3.7886330753564836,3.3356058418750765,3.1803439557552338,3.396976948529482,3.794459807872772,3.1442107297480106,2.9134549647569656,3.802291828393936,3.3218986719846724
3.480419710278511,3.787257155776024,3.324880149960518,3.038631635904312,3.319172785431147,3.7893424332141876,3.086329022049904,2.8391769170761108,3.800086164474487,3.2702873170375826
3.447715213894844,3.7869424015283584,3.3575418695807455,3.1271490335464476,3.2893733575940134,3.786012476682663,3.0572334505617618,2.977040445804596,3.8007283717393876,3.256672689318657
3.344978664815426,3.7858204513788225,3.3256644278764727,3.1794718980789183,3.1684260733425615,3.7915752112865446,2.998205145448446,2.9483514726161957,3.8007112413644792,3.2439736843109133
3.321071185171604,3.7859575510025025,3.276837760210037,3.0204558432102204,2.9909141950309275,3.7918951392173765,2.9125312246382236,2.938802418112755,3.799629381299019,3.185032880306244
3.20490320622921,3.782223951816559,3.28190286308527,2.9120087802410124,2.88230592161417,3.7915481984615327,3.014381239563227,2.897935625910759,3.8006045311689376,3.1324862957000734
3.2401631221175196,3.7795435160398485,3.2761234909296038,3.040343326330185,2.904454850405455,3.7880404889583588,3.086449658125639,2.8759559810161592,3.8010993599891663,3.216250091791153
3.3176193445920945,3.781294712424278,3.2159778028726578,2.9458238959312437,2.9141407310962677,3.7893018186092378,3.024424386769533,2.6898836374282835,3.79979812502861,3.09043810069561
3.290600122511387,3.7755786433815954,3.1332264587283136,2.8794559597969056,2.889148519188166,3.792855054140091,3.0005403950810434,2.666966611146927,3.798606237769127,3.2285129874944687
3.2561796054244043,3.776659405231476,3.1956447064876556,2.93317254781723,2.679094856977463,3.7915517568588255,2.975254072248936,2.756308987736702,3.7981091767549513,3.0970329374074934
3.358362948894501,3.772331987321377,3.2117427378892898,2.768942505121231,2.772088296711445,3.784815412759781,3.057619286328554,2.715251713991165,3.799255868792534,3.097074273228645
3.3330599889159203,3.777137520909309,3.190071478486061,2.7435000836849213,2.794445772469044,3.7877748250961303,3.020806088298559,2.739126542210579,3.7972626090049744,3.1020597130060197
3.27486260086298,3.7684367135167123,3.091013912856579,2.6781746208667756,2.708777379244566,3.7840654373168947,2.9990491338074206,2.766803592443466,3.7982059150934218,3.200245437026024
3.2083424746990206,3.7672946035861967,3.1588530480861663,2.7472378969192506,2.6558812372386456,3.78698410987854,2.8561641067266463,2.7644306421279907,3.7973235309123994,3.1839012891054153
3.2448037534952165,3.76630826741457,3.148407298326492,2.7405284106731416,2.6902922056615353,3.7870106220245363,2.9177210368216038,2.574105256795883,3.7982329338788987,3.0533809781074526
3.2066550642251967,3.7665156960487365,3.137271095812321,2.7135531067848206,2.70749149993062,3.7867732286453246,2.985460924357176,2.6276880264282227,3.7979421854019164,3.1466352194547653
3.213279463350773,3.7662586465477945,3.1856582880020143,2.7860131740570067,2.615298003703356,3.783610099554062,2.777072484046221,2.7442593038082124,3.7968951642513273,3.072029161453247
3.2430195614695547,3.7633497819304464,3.1192426845431327,2.6307877123355867,2.59399773851037,3.784887099266052,2.7843073792755604,2.595143860578537,3.7981566160917284,3.0954743057489393
3.270551046729088,3.7598233416676523,3.0835147216916083,2.6412675440311433,2.566391113400459,3.7850214540958405,2.803743678331375,2.555976340174675,3.797101804614067,2.825621083378792
3.1486842900514604,3.7515551477670668,3.084409400820732,2.747676706314087,2.542427660524845,3.7905672967433928,2.7284181624650956,2.5365286260843276,3.798624563217163,2.954118886590004
3.149309553205967,3.759041133522987,3.0434366941452025,2.5571352303028108,2.6613381780683993,3.7777976751327516,2.69557818248868,2.6911262542009355,3.797374355792999,3.087828439474106
3.142255130410194,3.749723732471466,3.1647114723920824,2.58609020113945,2.700646586716175,3.772970402240753,2.7048446096479895,2.667062222957611,3.797368308901787,2.8253492563962936
3.17751374989748,3.747868689894676,3.029167999327183,2.6021067023277284,2.671520267426968,3.779982203245163,2.681935931742191,2.7072705060243605,3.7964609444141386,2.845927107334137
